Event.Nr,CDA.nSCR,CDA.Latency,CDA.AmpSum,CDA.SCR,CDA.ISCR,CDA.PhasicMax,CDA.Tonic,TTP.nSCR,TTP.Latency,TTP.AmpSum,Global.Mean,Global.MaxDeflection,Event.NID,Event.Name,Condition,group,sub
5,4,1.2145,0.1666,0.002,0.7878,0.6943,5.0626,0,   NaN,0.0,5.571,0.0034,5,5,CSminus1,VCC,13
6,2,1.9945,0.111,0.0013,0.5167,0.4832,5.026,1,1.7545,0.0557,5.1138,0.0645,5,5,CSplus1,VCC,13
7,4,2.0245,0.105,0.0012,0.4616,0.2627,4.974,0,   NaN,0.0,5.2071,0.0054,5,5,CSplus1,VCC,13
8,1,2.2145,0.0257,0.0003,0.1159,0.2527,4.8921,2,2.1045,0.0331,4.9045,0.0204,5,5,CSminus1,VCC,13
9,6,0.5845,0.2711,0.0021,0.8525,3.7728,4.6281,3,2.7145,0.2814,4.8023,0.9844,5,5,CSplusUS1,VCC,13
10,3,1.1025,0.0798,0.0008,0.3356,0.3238,4.9449,0,   NaN,0.0,5.2496,0.0115,5,5,CSminus1,VCC,13
11,2,0.6925,0.0398,0.0002,0.0903,0.4923,4.8009,2,2.8225,0.0263,4.8799,0.1484,5,5,CSplusUS1,VCC,13
12,1,2.9635,0.021,0.0,0.0,0.2022,5.1482,0,   NaN,0.0,5.2659,0.0125,5,5,CSplus1,VCC,13
13,3,1.0045,0.0498,0.0005,0.2101,0.2277,4.8966,0,   NaN,0.0,4.9524,0.0203,5,5,CSminus1,VCC,13
14,3,1.8335,0.0958,0.0007,0.2886,0.2707,4.7598,1,2.6935,0.0814,4.7868,0.0615,5,5,CSplus1,VCC,13
15,4,0.7245,0.1613,0.0012,0.4988,0.4875,4.7228,2,0.5645,0.1807,4.7638,0.1423,5,5,CSminus1,VCC,13
16,1,0.6935,0.0219,0.0002,0.0813,0.2177,4.6858,0,   NaN,0.0,4.7094,0.0186,5,5,CSminus1,VCC,13
17,3,1.4135,0.0916,0.0006,0.2442,0.3112,4.5768,1,1.4535,0.0568,4.6151,0.0654,5,5,CSplus1,VCC,13
18,3,0.7945,0.1113,0.0008,0.3311,0.9425,4.5513,2,3.4245,0.093,4.7724,0.4106,5,5,CSplusUS1,VCC,13
19,0,   NaN,0.0,0.0003,0.138,0.21,4.8978,0,   NaN,0.0,4.9528,0.0084,5,5,CSminus1,VCC,13
20,3,1.3195,0.0665,0.0007,0.2805,0.2426,4.7302,2,0.9295,0.0389,4.7641,0.0336,5,5,CSplus1,VCC,13
21,4,1.7895,0.1461,0.0004,0.1498,2.5248,4.5092,1,4.2795,0.0326,4.8687,0.06,5,5,CSplus1,VCC,13
22,1,0.9915,0.0155,0.0001,0.0247,0.1982,4.579,1,0.9015,0.0127,4.6127,0.0191,5,5,CSminus1,VCC,13
23,4,2.1715,0.0757,0.0009,0.3507,0.6914,4.4326,2,3.5915,0.0705,4.5812,0.2477,5,5,CSplus1,VCC,13
24,3,1.2665,0.068,0.0014,0.5569,1.0737,4.9543,0,   NaN,0.0,5.3513,0.1812,5,5,CSplusUS1,VCC,13
25,4,0.9965,0.1106,0.0011,0.4311,0.3488,4.7949,1,1.8865,0.0115,4.896,0.021,5,5,CSminus1,VCC,13
26,1,0.5765,0.0138,0.0,0.0004,0.1965,4.696,0,   NaN,0.0,4.7116,0.0128,5,5,CSplus1,VCC,13
27,2,1.0465,0.041,0.0003,0.1325,0.248,4.5831,1,0.8665,0.0123,4.6219,0.0238,5,5,CSminus1,VCC,13
28,3,1.4165,0.0552,0.0004,0.1703,0.364,4.5113,1,2.5765,0.0116,4.5672,0.0231,5,5,CSplus1,VCC,13
29,1,0.7865,0.0234,0.0002,0.0802,0.117,4.478,0,   NaN,0.0,4.5039,0.0167,5,5,CSplus1,VCC,13
30,3,1.1185,0.1606,0.0017,0.6998,0.8862,4.2906,2,2.7285,0.114,4.4461,0.433,5,5,CSminus1,VCC,13
1,2,2.1515,2.8791,0.0387,15.4637,10.5812,16.2642,3,4.0415,0.2644,18.4334,3.1213,5,5,CSplusUS1,HC,22
2,1,1.8915,0.7359,0.0095,3.807,3.0613,19.441,0,   NaN,0.0,20.5834,0.585,5,5,CSminus1,HC,22
3,1,2.1715,1.2405,0.0178,7.1053,3.7181,17.8224,1,0.9915,0.9825,18.4924,0.9837,5,5,CSplus1,HC,22
4,2,2.2605,0.2348,0.002,0.8183,1.2042,17.5145,2,2.1305,0.0875,18.073,0.0691,5,5,CSplusUS1,HC,22
5,1,2.3715,1.7403,0.0247,9.8733,6.8816,17.1278,1,1.8715,1.216,18.5334,1.216,5,5,CSminus1,HC,22
6,1,2.0615,1.5243,0.0217,8.6809,4.4535,16.8356,1,1.6315,1.0736,17.9657,1.0736,5,5,CSplus1,HC,22
7,2,0.6915,1.9468,0.0248,9.9294,5.0851,16.5353,0,   NaN,0.0,17.5321,1.5767,5,5,CSplus1,HC,22
8,1,2.4415,0.4516,0.006,2.4028,1.997,16.1941,1,1.9215,0.3482,16.4316,0.3482,5,5,CSminus1,HC,22
9,2,2.5315,0.6626,0.0094,3.7436,2.6096,15.9429,6,1.9015,0.7297,16.4245,0.6802,5,5,CSplusUS1,HC,22
10,1,2.0715,1.6586,0.0241,9.6548,6.2736,16.6223,1,1.5015,1.5231,17.6345,1.5236,5,5,CSminus1,HC,22
11,3,1.8715,1.1392,0.0133,5.338,2.8469,16.2376,5,1.1915,4.0285,16.5769,0.7628,5,5,CSplusUS1,HC,22
12,2,0.6215,1.0479,0.0141,5.6326,2.8249,16.6165,1,1.8115,0.6463,17.5022,0.6463,5,5,CSplus1,HC,22
13,1,2.3215,1.2111,0.0179,7.1671,4.82,16.2241,1,1.7215,1.187,16.8139,1.1661,5,5,CSminus1,HC,22
14,1,1.9815,1.069,0.0152,6.0716,4.5328,15.9557,1,1.4615,0.9775,16.5244,0.9785,5,5,CSplus1,HC,22
15,2,2.2915,0.7924,0.0092,3.6819,2.5307,15.7756,1,1.9015,0.5623,16.1807,0.5144,5,5,CSminus1,HC,22
16,1,2.6815,0.9622,0.0129,5.1674,3.5151,15.6236,1,1.9715,0.8897,15.9502,0.8766,5,5,CSminus1,HC,22
17,2,2.1315,1.3952,0.0177,7.0857,3.9376,15.4359,1,1.4415,1.1173,16.0385,1.1369,5,5,CSplus1,HC,22
18,3,0.9315,0.4,0.0044,1.7684,1.5426,15.5407,6,0.6515,0.8572,15.814,0.5997,5,5,CSplusUS1,HC,22
19,2,2.1815,1.3699,0.0166,6.6284,4.5248,16.5709,1,1.6915,0.7963,17.5176,0.7855,5,5,CSminus1,HC,22
20,2,2.4315,0.5756,0.0093,3.7098,1.6867,16.0869,0,   NaN,0.0,16.6528,0.341,5,5,CSplus1,HC,22
21,2,2.4215,0.932,0.0112,4.4623,2.9239,15.7341,1,1.7715,0.7802,16.0308,0.751,5,5,CSplus1,HC,22
22,1,2.1215,0.9121,0.0136,5.4504,3.7125,15.6019,0,   NaN,0.0,16.2947,0.8509,5,5,CSminus1,HC,22
23,1,1.9915,0.2756,0.0038,1.5398,1.3036,15.569,1,1.5715,0.1659,15.8897,0.1659,5,5,CSplus1,HC,22
24,3,3.0015,0.5468,0.0067,2.6731,3.3314,15.3449,4,2.0915,0.8639,15.5424,0.5697,5,5,CSplusUS1,HC,22
25,1,2.8015,0.5728,0.0137,5.4981,4.216,16.341,1,2.5315,0.0676,17.92,0.5588,5,5,CSminus1,HC,22
26,2,2.1315,1.0772,0.0138,5.5216,4.0371,16.2529,1,1.5515,0.8171,16.806,0.8171,5,5,CSplus1,HC,22
27,1,2.0815,0.631,0.0092,3.6635,2.5556,15.7855,1,1.6215,0.467,16.2172,0.467,5,5,CSminus1,HC,22
28,2,0.6315,0.6887,0.0089,3.5786,2.6903,15.5086,1,2.3515,0.5956,15.725,0.6281,5,5,CSplus1,HC,22
29,2,2.1315,0.6755,0.0089,3.5466,2.6489,15.511,1,1.6915,0.4709,16.0185,0.4727,5,5,CSplus1,HC,22
30,2,2.0615,0.25,0.0032,1.2823,0.977,15.2595,1,1.7015,0.1687,15.4198,0.1693,5,5,CSminus1,HC,22
1,2,1.7905,2.3676,0.0228,9.1308,8.4635,18.7502,3,1.5405,1.7254,20.2683,1.5404,5,5,CSplusUS1,VPTSD,179
2,3,1.6215,1.8132,0.0188,7.5044,6.6711,19.3341,2,1.3115,1.3413,20.456,1.3218,5,5,CSminus1,VPTSD,179
3,3,1.4115,2.0334,0.0189,7.5684,4.6077,19.0537,2,1.0515,1.3638,19.8973,1.1249,5,5,CSplus1,VPTSD,179
4,2,1.5315,1.3586,0.0153,6.1032,5.0802,18.2566,3,1.1815,2.3444,19.4511,0.7835,5,5,CSplusUS1,VPTSD,179
5,1,2.0005,0.3143,0.0028,1.125,1.6512,18.2151,1,1.7305,0.224,18.4887,0.224,5,5,CSminus1,VPTSD,179
6,2,1.7605,0.4516,0.0045,1.7811,2.2765,17.7631,1,1.4005,0.376,18.0306,0.376,5,5,CSplus1,VPTSD,179
7,1,1.8005,0.923,0.0088,3.5392,4.6747,17.6314,1,1.4405,0.7773,18.3438,0.7773,5,5,CSplus1,VPTSD,179
8,2,1.9405,0.1869,0.0019,0.755,0.582,17.5632,1,3.4805,0.0496,17.7163,0.0495,5,5,CSminus1,VPTSD,179
9,3,2.0405,0.5129,0.0035,1.3926,3.7745,17.4594,3,1.8405,2.6563,17.554,0.3675,5,5,CSplusUS1,VPTSD,179
10,1,1.7205,0.0554,0.0007,0.2771,0.3276,17.5884,0,   NaN,0.0,17.7193,0.002,5,5,CSminus1,VPTSD,179
11,3,1.3605,0.2489,0.0014,0.5677,4.7191,17.0842,2,3.5205,0.402,17.1999,0.3855,5,5,CSplusUS1,VPTSD,179
12,1,1.6705,0.0101,0.0,0.0,0.1097,17.3578,0,   NaN,0.0,17.5097,0.0,5,5,CSplus1,VPTSD,179
13,2,2.8405,0.0248,0.0002,0.0631,0.1067,17.2019,0,   NaN,0.0,17.2799,0.0041,5,5,CSminus1,VPTSD,179
14,0,   NaN,0.0,0.0003,0.1008,0.5838,17.1635,1,4.2905,0.7085,17.2039,0.0056,5,5,CSplus1,VPTSD,179
15,0,   NaN,0.0,0.0,0.0,0.0875,17.1317,0,   NaN,0.0,17.2263,0.0,5,5,CSminus1,VPTSD,179
16,0,   NaN,0.0,0.0001,0.0288,0.0759,17.0448,0,   NaN,0.0,17.119,0.0,5,5,CSminus1,VPTSD,179
17,0,   NaN,0.0,0.0024,0.9698,1.8247,16.9198,1,3.3395,0.4862,16.9351,0.1225,5,5,CSplus1,VPTSD,179
18,2,1.8195,0.2209,0.0003,0.1381,3.8025,16.8678,2,1.5495,0.4523,17.0054,0.3254,5,5,CSplusUS1,VPTSD,179
19,0,   NaN,0.0,0.0002,0.0736,0.0686,17.3127,0,   NaN,0.0,17.4524,0.0,5,5,CSminus1,VPTSD,179
20,0,   NaN,0.0,0.0003,0.1014,0.0728,16.9875,0,   NaN,0.0,17.0044,0.0003,5,5,CSplus1,VPTSD,179
21,2,0.8695,0.0492,0.0005,0.2168,0.1721,16.8517,0,   NaN,0.0,16.9085,0.0103,5,5,CSplus1,VPTSD,179
22,0,   NaN,0.0,0.0,0.0024,0.0587,16.6992,0,   NaN,0.0,16.7004,0.0,5,5,CSminus1,VPTSD,179
23,1,2.2795,0.0131,0.0001,0.0479,0.1087,16.5076,0,   NaN,0.0,16.5245,0.0051,5,5,CSplus1,VPTSD,179
24,3,1.0595,0.1944,0.0007,0.265,4.2611,16.2708,2,3.5195,0.386,16.3799,0.374,5,5,CSplusUS1,VPTSD,179
25,3,1.5585,0.0616,0.0008,0.3191,0.1719,16.9074,0,   NaN,0.0,17.1284,0.0,5,5,CSminus1,VPTSD,179
26,3,1.2185,0.0648,0.0007,0.2877,0.1829,16.6965,0,   NaN,0.0,16.7581,0.0061,5,5,CSplus1,VPTSD,179
27,1,2.8185,0.0111,0.0002,0.0885,0.1005,16.5345,0,   NaN,0.0,16.5553,0.0056,5,5,CSminus1,VPTSD,179
28,0,   NaN,0.0,0.0001,0.0267,0.0653,16.3662,0,   NaN,0.0,16.3771,0.0017,5,5,CSplus1,VPTSD,179
29,1,0.9985,0.0128,0.0002,0.0793,0.0835,16.25,0,   NaN,0.0,16.2673,0.0041,5,5,CSplus1,VPTSD,179
30,0,   NaN,0.0,0.0002,0.0601,0.083,16.1181,0,   NaN,0.0,16.1278,0.0022,5,5,CSminus1,VPTSD,179
1,3,0.8845,1.7144,0.0239,9.5669,6.9529,9.0668,2,1.6045,7.1103,9.7593,1.7854,5,5,CSplusUS1,VPTSD,592
2,0,   NaN,0.0,0.0145,5.7974,3.0834,14.3168,0,   NaN,0.0,16.5825,0.3749,5,5,CSminus1,VPTSD,592
3,1,3.5245,1.3498,0.0175,7.008,4.1364,15.4548,1,2.2745,1.3692,15.886,1.1243,5,5,CSplus1,VPTSD,592
4,2,2.9345,1.3866,0.0185,7.3842,4.2064,16.0072,3,1.7945,1.4234,16.4545,1.2963,5,5,CSplusUS1,VPTSD,592
5,1,3.1145,0.2359,0.0033,1.3223,0.7101,17.5485,0,   NaN,0.0,18.4712,0.0216,5,5,CSminus1,VPTSD,592
6,1,2.8845,0.9753,0.0161,6.4357,3.4417,17.8174,1,1.9045,1.136,18.2519,0.9632,5,5,CSplus1,VPTSD,592
7,1,2.8745,1.4858,0.0229,9.1579,4.8138,17.8178,1,1.7945,1.4279,18.4098,1.3899,5,5,CSplus1,VPTSD,592
8,1,2.9645,0.4261,0.0065,2.6156,1.4599,17.7592,1,2.1045,0.3274,18.0159,0.3291,5,5,CSminus1,VPTSD,592
9,3,2.8045,0.1563,0.0019,0.7675,0.9494,17.5601,3,2.7045,0.2415,17.6184,0.162,5,5,CSplusUS1,VPTSD,592
10,4,0.5945,0.0737,0.0011,0.4428,0.1753,17.5128,0,   NaN,0.0,17.9453,0.0,5,5,CSminus1,VPTSD,592
11,2,2.8045,0.8377,0.0115,4.6102,2.4964,17.189,3,1.8645,0.8123,17.4267,0.7103,5,5,CSplusUS1,VPTSD,592
12,3,0.5045,0.0404,0.0007,0.2612,0.1185,17.3301,0,   NaN,0.0,17.8447,0.0,5,5,CSplus1,VPTSD,592
13,4,1.2445,0.0539,0.0009,0.3709,0.1536,16.7772,0,   NaN,0.0,16.8802,0.0001,5,5,CSminus1,VPTSD,592
14,1,3.9745,0.129,0.0013,0.5175,0.3411,16.3975,1,3.5745,0.0318,16.4198,0.0476,5,5,CSplus1,VPTSD,592
15,1,4.3245,0.1089,0.0011,0.4236,0.3763,16.224,1,3.2045,0.0763,16.29,0.0564,5,5,CSminus1,VPTSD,592
16,1,3.8145,0.5067,0.005,1.9916,1.5772,16.3354,1,2.7245,0.5101,16.4321,0.3392,5,5,CSminus1,VPTSD,592
17,0,   NaN,0.0,0.0,0.0115,0.0266,16.3489,0,   NaN,0.0,16.4261,0.0012,5,5,CSplus1,VPTSD,592
18,0,   NaN,0.0,0.0,0.0,0.4059,16.1049,1,3.4345,0.1429,16.1418,0.1429,5,5,CSplusUS1,VPTSD,592
19,2,1.0245,0.7048,0.0109,4.3768,2.2596,16.4843,1,2.2045,0.4329,17.3334,0.4294,5,5,CSminus1,VPTSD,592
20,1,3.2145,0.5581,0.0079,3.1433,1.897,16.4956,1,2.2845,0.5045,16.6907,0.4706,5,5,CSplus1,VPTSD,592
21,1,3.4145,0.0621,0.0007,0.2788,0.197,16.3771,1,2.9245,0.014,16.4348,0.0282,5,5,CSplus1,VPTSD,592
22,0,   NaN,0.0,0.0001,0.057,0.2605,16.3016,1,3.9045,0.0637,16.3106,0.02,5,5,CSminus1,VPTSD,592
23,1,3.4545,0.1115,0.0015,0.6081,0.3985,16.2659,1,2.6545,0.0951,16.2907,0.0959,5,5,CSplus1,VPTSD,592
24,1,3.4245,0.0142,0.0,0.0,0.482,16.1925,1,3.4345,0.1483,16.2157,0.1483,5,5,CSplusUS1,VPTSD,592
25,3,0.5745,0.2275,0.0028,1.1303,0.4602,16.5622,0,   NaN,0.0,17.2003,0.0008,5,5,CSminus1,VPTSD,592
26,1,4.0445,0.1277,0.0011,0.4404,0.4546,16.4371,1,3.3245,0.0666,16.4447,0.0588,5,5,CSplus1,VPTSD,592
27,1,2.7945,0.1105,0.0018,0.7351,0.3524,16.2172,1,1.7845,0.0793,16.296,0.0835,5,5,CSminus1,VPTSD,592
28,0,   NaN,0.0,0.0014,0.5457,0.8576,16.1467,1,3.5145,0.3086,16.1588,0.0914,5,5,CSplus1,VPTSD,592
29,1,4.0945,0.175,0.0015,0.616,0.5647,16.1811,1,3.1345,0.1649,16.2403,0.1105,5,5,CSplus1,VPTSD,592
30,1,1.4545,0.1321,0.0025,0.9837,0.4654,16.1926,1,0.6745,0.1174,16.2951,0.119,5,5,CSminus1,VPTSD,592
1,3,1.2645,0.0531,0.0006,0.2486,0.4311,2.4828,2,3.7445,0.0905,2.5699,0.0643,5,5,CSplusUS1,HC,153
2,0,   NaN,0.0,0.0001,0.0418,0.0759,2.6299,1,2.5945,0.0104,2.6436,0.012,5,5,CSminus1,HC,153
3,0,   NaN,0.0,0.0,0.0128,0.0417,2.6863,1,3.8645,0.0159,2.6881,0.0107,5,5,CSplus1,HC,153
4,1,3.2145,0.0216,0.0003,0.1049,0.4832,2.6825,2,3.2145,0.1041,2.7101,0.0793,5,5,CSplusUS1,HC,153
5,0,   NaN,0.0,0.0001,0.0299,0.0257,2.7259,0,   NaN,0.0,2.7444,0.002,5,5,CSminus1,HC,153
6,0,   NaN,0.0,0.0,0.0111,0.0173,2.7214,0,   NaN,0.0,2.7234,0.0007,5,5,CSplus1,HC,153
7,0,   NaN,0.0,0.0,0.0177,0.0143,2.688,0,   NaN,0.0,2.6903,0.0006,5,5,CSplus1,HC,153
8,0,   NaN,0.0,0.0,0.0128,0.0178,2.6515,0,   NaN,0.0,2.6541,0.0009,5,5,CSminus1,HC,153
9,3,0.5235,0.0422,0.0004,0.1628,0.5172,2.5878,2,3.3135,0.1079,2.6255,0.0727,5,5,CSplusUS1,HC,153
10,0,   NaN,0.0,0.0,0.0114,0.0177,2.5891,0,   NaN,0.0,2.6041,0.0004,5,5,CSminus1,HC,153
11,1,3.2135,0.0197,0.0004,0.1414,0.5073,2.545,2,3.3435,0.1058,2.5776,0.0743,5,5,CSplusUS1,HC,153
12,0,   NaN,0.0,0.0,0.0005,0.0143,2.5499,0,   NaN,0.0,2.5573,0.0008,5,5,CSplus1,HC,153
13,0,   NaN,0.0,0.0,0.0066,0.01,2.5314,0,   NaN,0.0,2.5333,0.0007,5,5,CSminus1,HC,153
14,0,   NaN,0.0,0.0,0.0096,0.0138,2.5154,0,   NaN,0.0,2.5176,0.0007,5,5,CSplus1,HC,153
15,0,   NaN,0.0,0.0,0.0051,0.0137,2.5009,0,   NaN,0.0,2.5023,0.0007,5,5,CSminus1,HC,153
16,0,   NaN,0.0,0.0,0.0066,0.0145,2.4903,0,   NaN,0.0,2.4921,0.001,5,5,CSminus1,HC,153
17,0,   NaN,0.0,0.0,0.0082,0.0142,2.4835,0,   NaN,0.0,2.485,0.001,5,5,CSplus1,HC,153
18,1,3.2125,0.0216,0.0003,0.1273,0.4687,2.4433,2,3.2625,0.1018,2.474,0.0726,5,5,CSplusUS1,HC,153
19,0,   NaN,0.0,0.0,0.0028,0.0177,2.4538,0,   NaN,0.0,2.4562,0.0008,5,5,CSminus1,HC,153
20,0,   NaN,0.0,0.0,0.0126,0.016,2.4473,0,   NaN,0.0,2.4506,0.0011,5,5,CSplus1,HC,153
21,0,   NaN,0.0,0.0,0.004,0.014,2.4466,0,   NaN,0.0,2.4476,0.0011,5,5,CSplus1,HC,153
22,0,   NaN,0.0,0.0,0.0093,0.0124,2.4434,0,   NaN,0.0,2.4452,0.0013,5,5,CSminus1,HC,153
23,0,   NaN,0.0,0.0,0.0016,0.0152,2.4338,0,   NaN,0.0,2.4348,0.0011,5,5,CSplus1,HC,153
24,4,1.1625,0.0545,0.0004,0.1712,0.5464,2.3851,2,3.2125,0.1107,2.4246,0.0703,5,5,CSplusUS1,HC,153
25,0,   NaN,0.0,0.0,0.0165,0.0235,2.3958,0,   NaN,0.0,2.411,0.0007,5,5,CSminus1,HC,153
26,0,   NaN,0.0,0.0,0.0085,0.0189,2.4004,0,   NaN,0.0,2.4025,0.0012,5,5,CSplus1,HC,153
27,0,   NaN,0.0,0.0,0.0047,0.0185,2.3986,0,   NaN,0.0,2.4001,0.0013,5,5,CSminus1,HC,153
28,0,   NaN,0.0,0.0,0.0035,0.015,2.3973,0,   NaN,0.0,2.3986,0.0011,5,5,CSplus1,HC,153
29,0,   NaN,0.0,0.0,0.0102,0.0155,2.3946,0,   NaN,0.0,2.3958,0.0011,5,5,CSplus1,HC,153
30,0,   NaN,0.0,0.0,0.0066,0.0168,2.391,0,   NaN,0.0,2.392,0.0017,5,5,CSminus1,HC,153
1,1,3.9595,0.0652,0.0007,0.2641,1.0397,4.2834,3,2.3995,1.2474,4.3118,0.2046,5,5,CSplusUS1,VPTSD,144
2,1,3.3305,0.0698,0.0011,0.4439,0.2386,4.9324,1,2.0205,0.0529,5.1333,0.0497,5,5,CSplus1,VPTSD,144
3,1,3.4505,0.0858,0.0012,0.4989,0.339,5.147,1,2.1305,0.1101,5.2238,0.0918,5,5,CSminus1,VPTSD,144
4,3,2.9405,0.3668,0.0046,1.8384,1.4514,5.3445,3,1.6905,1.1531,5.4833,0.2832,5,5,CSplusUS1,VPTSD,144
5,0,   NaN,0.0,0.0001,0.0219,0.0556,5.8668,0,   NaN,0.0,6.0252,0.0007,5,5,CSminus1,VPTSD,144
6,1,3.4905,0.0158,0.0002,0.0943,0.0901,5.9597,1,2.1605,0.0181,5.9666,0.0192,5,5,CSplus1,VPTSD,144
7,3,2.8605,0.0769,0.0011,0.4333,0.7779,5.9174,2,2.2105,0.1719,5.9373,0.1506,5,5,CSplusUS1,VPTSD,144
8,2,3.0105,0.0688,0.0011,0.4449,0.2074,6.1091,0,   NaN,0.0,6.3363,0.0164,5,5,CSminus1,VPTSD,144
9,0,   NaN,0.0,0.0,0.0145,0.0703,6.1814,0,   NaN,0.0,6.1995,0.0041,5,5,CSplus1,VPTSD,144
10,1,3.1505,0.0238,0.0004,0.1546,0.0903,6.092,0,   NaN,0.0,6.0991,0.0085,5,5,CSminus1,VPTSD,144
11,3,2.9705,0.1321,0.0018,0.7136,0.9751,6.0047,3,2.0705,0.229,6.0341,0.165,5,5,CSplusUS1,VPTSD,144
12,0,   NaN,0.0,0.0003,0.1375,0.0635,6.0712,0,   NaN,0.0,6.2444,0.0002,5,5,CSplus1,VPTSD,144
13,0,   NaN,0.0,0.0,0.0,0.0206,6.0813,0,   NaN,0.0,6.1102,0.0019,5,5,CSminus1,VPTSD,144
14,1,3.2915,0.1033,0.0015,0.6156,0.3566,5.9793,1,2.5015,0.0831,6.0032,0.0734,5,5,CSplus1,VPTSD,144
15,0,   NaN,0.0,0.0002,0.0904,0.064,5.9144,0,   NaN,0.0,5.9395,0.0033,5,5,CSminus1,VPTSD,144
16,1,3.3815,0.0484,0.0008,0.3127,0.1787,5.8439,3,2.3115,0.0334,5.854,0.0326,5,5,CSplus1,VPTSD,144
17,2,2.8615,0.0508,0.0007,0.2799,0.7406,5.7717,2,2.6515,0.1599,5.7996,0.1493,5,5,CSplusUS1,VPTSD,144
18,1,2.9915,0.0114,0.0005,0.216,0.0908,5.9653,0,   NaN,0.0,6.3045,0.0,5,5,CSminus1,VPTSD,144
19,0,   NaN,0.0,0.0,0.0,0.0244,6.0215,0,   NaN,0.0,6.0479,0.0006,5,5,CSminus1,VPTSD,144
20,0,   NaN,0.0,0.0001,0.0306,0.046,5.9082,0,   NaN,0.0,5.9104,0.0024,5,5,CSplus1,VPTSD,144
21,1,3.5515,0.0767,0.0011,0.4435,0.2791,5.8235,1,2.8015,0.0593,5.8471,0.052,5,5,CSplus1,VPTSD,144
22,0,   NaN,0.0,0.0002,0.0693,0.063,5.7745,0,   NaN,0.0,5.7991,0.0033,5,5,CSminus1,VPTSD,144
23,1,3.4015,0.0551,0.0008,0.3399,0.2107,5.7185,1,2.4915,0.048,5.7286,0.0461,5,5,CSplus1,VPTSD,144
24,1,4.2615,0.0285,0.0004,0.1694,0.1258,5.6786,0,   NaN,0.0,5.6994,0.0144,5,5,CSminus1,VPTSD,144
25,3,2.9715,0.1018,0.0013,0.506,0.903,5.6166,3,2.2815,0.2109,5.6433,0.1581,5,5,CSplusUS1,VPTSD,144
26,0,   NaN,0.0,0.0002,0.0808,0.036,5.7499,0,   NaN,0.0,5.935,0.0004,5,5,CSplus1,VPTSD,144
27,0,   NaN,0.0,0.0001,0.035,0.0544,5.7523,0,   NaN,0.0,5.763,0.0026,5,5,CSminus1,VPTSD,144
28,0,   NaN,0.0,0.0001,0.0307,0.0214,5.6526,0,   NaN,0.0,5.6545,0.0007,5,5,CSplus1,VPTSD,144
29,1,3.3915,0.0259,0.0004,0.1671,0.0965,5.5582,0,   NaN,0.0,5.5684,0.0124,5,5,CSplus1,VPTSD,144
30,0,   NaN,0.0,0.0001,0.0453,0.0275,5.4742,0,   NaN,0.0,5.4869,0.0016,5,5,CSminus1,VPTSD,144
1,2,2.8675,3.9567,0.0527,21.0718,10.932,5.6574,2,3.8975,6.8457,7.1732,5.4054,5,5,CSplusUS1,VCC,178
2,2,1.8275,2.3203,0.0293,11.7136,11.4132,13.394,1,1.2575,2.1528,15.519,2.1528,5,5,CSplus1,VCC,178
3,1,1.8475,0.1545,0.0014,0.5784,1.0939,14.0148,1,1.6475,0.0842,14.2355,0.0842,5,5,CSminus1,VCC,178
4,2,0.9175,0.8273,0.0085,3.3883,4.4455,13.3107,2,3.5275,0.4414,13.8252,0.7612,5,5,CSplusUS1,VCC,178
5,3,1.3175,0.1436,0.0022,0.8735,0.283,13.6235,0,   NaN,0.0,14.2394,0.0,5,5,CSminus1,VCC,178
6,2,1.8375,3.3375,0.0487,19.4728,12.8507,13.1702,2,1.0675,3.7781,14.8592,3.1194,5,5,CSplus1,VCC,178
7,2,2.0775,1.8056,0.0227,9.0659,8.0849,13.7427,2,1.3875,1.992,14.7709,1.8392,5,5,CSplusUS1,VCC,178
8,3,2.2465,0.2257,0.0033,1.3268,0.5718,13.5341,0,   NaN,0.0,14.0839,0.0,5,5,CSminus1,VCC,178
9,2,2.1965,3.134,0.0405,16.1891,11.4516,13.0018,1,1.4065,2.7737,14.2655,2.7737,5,5,CSplus1,VCC,178
10,1,2.0165,1.8444,0.0228,9.1021,8.9652,13.3642,1,1.3765,1.6797,14.6644,1.6797,5,5,CSminus1,VCC,178
11,2,2.0765,0.4273,0.0038,1.5378,2.8437,13.4553,2,1.6765,0.7239,13.6932,0.5498,5,5,CSplusUS1,VCC,178
12,1,2.8365,0.8746,0.011,4.3937,3.9744,13.5782,1,2.0865,0.7593,14.108,0.7627,5,5,CSplus1,VCC,178
13,1,1.9265,0.1455,0.0016,0.6201,0.8922,13.2923,1,1.6865,0.0658,13.4739,0.0658,5,5,CSminus1,VCC,178
14,1,1.9765,0.143,0.0018,0.7348,0.7619,12.7009,1,1.7265,0.0872,12.7774,0.093,5,5,CSplus1,VCC,178
15,1,2.0465,0.5078,0.006,2.4066,2.5919,12.4324,1,1.4965,0.47,12.716,0.47,5,5,CSminus1,VCC,178
16,2,3.0865,1.6462,0.0168,6.718,6.3892,12.1782,1,1.8865,1.649,12.3536,1.0192,5,5,CSplus1,VCC,178
17,2,2.5455,0.254,0.0015,0.5886,3.5104,12.491,2,2.1955,0.5714,12.5991,0.4357,5,5,CSplusUS1,VCC,178
18,1,2.0755,0.0717,0.0009,0.3454,0.4349,12.7895,0,   NaN,0.0,13.1037,0.0034,5,5,CSminus1,VCC,178
