Event.Nr,CDA.nSCR,CDA.Latency,CDA.AmpSum,CDA.SCR,CDA.ISCR,CDA.PhasicMax,CDA.Tonic,TTP.nSCR,TTP.Latency,TTP.AmpSum,Global.Mean,Global.MaxDeflection,Event.NID,Event.Name,Condition,group,sub
65,0,   NaN,0.0,0.0001,0.048,0.1111,11.9925,0,   NaN,0.0,12.0006,0.0022,5,5,CSminus2,VCC,65
66,0,   NaN,0.0,0.0001,0.0476,0.0822,11.789,0,   NaN,0.0,11.7995,0.0017,5,5,CSplus2,VCC,65
67,0,   NaN,0.0,0.0001,0.0424,0.0908,11.6092,0,   NaN,0.0,11.6268,0.0017,5,5,CSminus2,VCC,65
68,1,3.6205,0.0106,0.0003,0.1035,0.1352,11.4469,0,   NaN,0.0,11.4643,0.003,5,5,CSplus2,VCC,65
69,1,3.2905,0.062,0.001,0.3987,0.3768,11.305,1,3.1105,0.0487,11.3299,0.0486,5,5,CSminus2,VCC,65
31,2,2.3145,0.0714,0.0008,0.3278,1.6248,12.2472,3,2.1945,0.2247,12.3011,0.18,5,5,CSminusUS2,HC,154
32,1,2.0545,0.0127,0.0001,0.0259,0.2189,12.6652,0,   NaN,0.0,13.0254,0.0,5,5,CSplus2,HC,154
33,0,   NaN,0.0,0.0001,0.0279,0.1831,12.4176,0,   NaN,0.0,12.4235,0.0059,5,5,CSminus2,HC,154
34,0,   NaN,0.0,0.0,0.0,0.1596,12.3394,0,   NaN,0.0,12.3962,0.0074,5,5,CSplus2,HC,154
35,2,0.7045,0.0503,0.0004,0.1413,1.5592,12.3039,2,0.6445,0.1904,12.363,0.1777,5,5,CSminusUS2,HC,154
36,1,2.0945,0.0122,0.0,0.0,0.2421,12.6263,0,   NaN,0.0,12.9229,0.0041,5,5,CSminus2,HC,154
37,1,4.1645,0.0188,0.0007,0.2678,0.2983,12.4115,0,   NaN,0.0,12.4309,0.0071,5,5,CSplus2,HC,154
38,3,1.9945,0.0488,0.0005,0.1988,0.2633,12.256,3,1.9745,0.036,12.2587,0.0313,5,5,CSminus2,HC,154
39,0,   NaN,0.0,0.0,0.0,0.2369,12.3134,0,   NaN,0.0,12.3661,0.0037,5,5,CSminus2,HC,154
40,1,3.9945,0.0199,0.0001,0.0472,0.2698,12.3593,0,   NaN,0.0,12.3858,0.008,5,5,CSplus2,HC,154
41,1,4.4345,0.0297,0.0003,0.1023,0.3773,12.1925,1,4.4245,0.0967,12.218,0.0073,5,5,CSminus2,HC,154
42,1,3.4645,0.0255,0.0,0.0,1.3765,12.2327,1,3.5345,0.171,12.3457,0.171,5,5,CSminusUS2,HC,154
43,0,   NaN,0.0,0.0,0.0,0.0684,12.6421,0,   NaN,0.0,12.8045,0.0005,5,5,CSplus2,HC,154
44,3,1.4645,0.0519,0.0006,0.2495,1.4113,12.2612,1,3.5345,0.1597,12.327,0.1597,5,5,CSminusUS2,HC,154
45,4,0.6345,0.3051,0.0042,1.661,0.9484,12.6367,1,2.6645,0.156,13.0477,0.1593,5,5,CSminus2,HC,154
46,0,   NaN,0.0,0.0005,0.1881,0.3735,12.6981,1,4.3245,0.0108,12.7674,0.0068,5,5,CSplus2,HC,154
47,2,3.1645,0.0255,0.0005,0.2133,0.2019,12.627,0,   NaN,0.0,12.6795,0.012,5,5,CSplus2,HC,154
48,2,0.8335,0.0364,0.0003,0.1035,0.3511,12.552,1,0.7735,0.0122,12.5858,0.0221,5,5,CSminus2,HC,154
49,2,1.0435,0.054,0.001,0.3806,0.2885,12.4682,0,   NaN,0.0,12.5283,0.0128,5,5,CSplus2,HC,154
50,5,0.7735,0.1463,0.0019,0.7488,2.0062,12.2696,3,3.5335,0.2302,12.431,0.1948,5,5,CSminusUS2,HC,154
51,3,0.6335,0.0882,0.0009,0.3514,0.3799,12.5815,0,   NaN,0.0,13.0304,0.0019,5,5,CSminus2,HC,154
52,1,2.7835,0.015,0.0003,0.1036,0.2918,12.3969,1,0.6035,0.0133,12.4575,0.0133,5,5,CSplus2,HC,154
53,0,   NaN,0.0,0.0,0.0,0.1634,12.2144,0,   NaN,0.0,12.2399,0.005,5,5,CSminus2,HC,154
54,1,1.1035,0.0168,0.0002,0.0745,0.2437,12.0999,0,   NaN,0.0,12.1447,0.0094,5,5,CSminus2,HC,154
55,4,0.7035,0.0657,0.0007,0.2934,0.3241,12.0217,1,2.4235,0.0107,12.1177,0.0142,5,5,CSplus2,HC,154
56,2,2.1135,0.051,0.0002,0.088,1.6874,11.9393,2,2.0135,0.2032,12.0052,0.1863,5,5,CSminusUS2,HC,154
57,3,0.8535,0.0829,0.0016,0.6207,0.5776,12.3694,2,2.2135,0.0389,12.817,0.0223,5,5,CSplus2,HC,154
58,1,2.8735,0.0152,0.0,0.0,0.1957,12.3176,0,   NaN,0.0,12.3288,0.0169,5,5,CSminus2,HC,154
59,4,0.9535,0.0965,0.0013,0.521,0.3552,12.214,3,2.5935,0.0372,12.2869,0.0362,5,5,CSplus2,HC,154
60,1,3.9435,0.1917,0.0031,1.2295,1.2495,12.1707,3,0.8735,0.7905,12.1987,0.169,5,5,CSminus2,HC,154
61,4,1.3235,0.065,0.001,0.4057,0.3254,12.4488,0,   NaN,0.0,12.8537,0.0046,5,5,CSminus2,HC,154
62,2,0.9635,0.0557,0.0007,0.2901,0.3763,12.5402,1,0.9235,0.0112,12.6024,0.0171,5,5,CSplus2,HC,154
63,2,2.0235,0.0386,0.0007,0.281,0.5094,12.3826,3,1.9235,0.0626,12.4258,0.0349,5,5,CSplus2,HC,154
64,1,3.5035,0.0253,0.0001,0.0261,1.4649,12.2637,2,3.5335,0.1811,12.3326,0.1637,5,5,CSminusUS2,HC,154
65,2,3.6535,0.0323,0.0006,0.248,0.2456,12.8396,0,   NaN,0.0,13.1609,0.0024,5,5,CSplus2,HC,154
66,4,2.9235,0.1074,0.0016,0.6371,0.4271,12.5464,3,0.8435,0.1057,12.5729,0.0742,5,5,CSminus2,HC,154
67,0,   NaN,0.0,0.0002,0.0907,0.4172,12.4863,0,   NaN,0.0,12.5437,0.0066,5,5,CSminus2,HC,154
68,0,   NaN,0.0,0.0,0.0,0.1574,12.491,0,   NaN,0.0,12.5345,0.0093,5,5,CSplus2,HC,154
69,1,3.0725,0.0103,0.0002,0.0602,0.4095,12.4204,0,   NaN,0.0,12.4688,0.0264,5,5,CSminus2,HC,154
31,3,0.7765,0.4188,0.0022,0.871,6.0364,11.585,1,3.4765,0.4877,11.8525,0.4877,5,5,CSminusUS2,HC,193
32,2,0.9165,0.2847,0.0031,1.2395,0.8368,11.9514,1,1.7165,0.159,12.2143,0.159,5,5,CSplus2,HC,193
33,1,1.9755,1.3672,0.0155,6.184,3.8373,11.9773,1,1.1555,1.389,12.7077,1.389,5,5,CSminus2,HC,193
34,1,1.9655,0.9197,0.0129,5.1669,2.9403,12.097,2,1.3355,1.5106,12.5795,0.9839,5,5,CSplus2,HC,193
35,4,1.0755,0.6697,0.0052,2.0917,6.4599,11.9893,2,3.4655,2.731,12.2549,0.5284,5,5,CSminusUS2,HC,193
36,3,0.9055,0.0599,0.0005,0.2177,0.1748,12.2408,0,   NaN,0.0,12.4427,0.0,5,5,CSminus2,HC,193
37,1,2.3855,0.2728,0.0038,1.5113,1.6401,12.1572,2,1.9155,0.8258,12.3327,0.2382,5,5,CSplus2,HC,193
38,1,2.4255,0.2467,0.0026,1.047,0.9359,12.1043,1,1.9455,0.2298,12.2105,0.2298,5,5,CSminus2,HC,193
39,2,1.9355,0.8905,0.0082,3.2923,1.4468,11.9952,1,0.6155,0.642,12.3234,0.6282,5,5,CSminus2,HC,193
40,1,4.1045,0.8772,0.0056,2.2494,2.6455,11.8364,1,3.4145,0.8606,11.8925,0.417,5,5,CSplus2,HC,193
41,2,2.0445,0.4934,0.0047,1.8676,1.3008,11.7674,1,1.4645,0.3953,12.0065,0.3953,5,5,CSminus2,HC,193
42,3,0.6145,0.4048,0.0021,0.8236,5.9473,11.463,2,1.9745,0.5424,11.6775,0.5021,5,5,CSminusUS2,HC,193
43,3,0.8845,0.1165,0.0011,0.4364,0.3129,11.9401,1,2.3845,0.0308,12.1379,0.0308,5,5,CSplus2,HC,193
44,4,0.6445,0.5581,0.0039,1.5411,6.2065,11.505,2,3.4645,2.3247,11.771,0.5078,5,5,CSminusUS2,HC,193
45,0,   NaN,0.0,0.0001,0.0331,0.063,12.0049,0,   NaN,0.0,12.1076,0.0,5,5,CSminus2,HC,193
46,0,   NaN,0.0,0.0002,0.0616,0.1055,11.7027,0,   NaN,0.0,11.7063,0.0002,5,5,CSplus2,HC,193
47,0,   NaN,0.0,0.0002,0.0792,0.0513,11.42,0,   NaN,0.0,11.4454,0.0,5,5,CSplus2,HC,193
48,0,   NaN,0.0,0.0001,0.0524,0.0276,11.1884,0,   NaN,0.0,11.2046,0.0,5,5,CSminus2,HC,193
49,1,2.9535,0.1177,0.0012,0.4923,0.3184,10.9741,1,2.3035,0.0786,11.0205,0.0786,5,5,CSplus2,HC,193
50,2,2.5735,0.3715,0.0025,1.0102,6.0308,10.7116,2,2.2235,0.5966,10.8941,0.5263,5,5,CSminusUS2,HC,193
51,3,0.9035,0.1121,0.0011,0.4356,0.2578,11.3608,1,2.7335,0.0182,11.5743,0.0182,5,5,CSminus2,HC,193
52,2,1.0035,0.1715,0.0022,0.8977,0.4923,11.2032,1,0.9235,0.1895,11.2923,0.1421,5,5,CSplus2,HC,193
53,1,3.6025,0.0934,0.0008,0.3019,0.3022,11.1424,1,3.1725,0.0748,11.1667,0.0629,5,5,CSminus2,HC,193
54,2,2.4625,0.2747,0.0023,0.9135,0.4193,10.9894,1,1.8225,0.1981,11.0714,0.1813,5,5,CSminus2,HC,193
55,1,3.5025,0.0247,0.0004,0.1483,0.1075,10.913,0,   NaN,0.0,10.9248,0.0,5,5,CSplus2,HC,193
56,4,0.5725,0.4461,0.0023,0.9038,6.0534,10.4915,1,3.4725,0.499,10.7425,0.499,5,5,CSminusUS2,HC,193
57,4,0.8925,0.1068,0.001,0.3963,0.1634,10.8562,0,   NaN,0.0,11.0087,0.0,5,5,CSplus2,HC,193
58,1,0.8225,0.016,0.0002,0.0782,0.0512,10.6949,0,   NaN,0.0,10.727,0.0,5,5,CSminus2,HC,193
59,2,0.9825,0.0734,0.0007,0.2969,0.1622,10.7637,1,3.0825,0.0154,10.8428,0.0154,5,5,CSplus2,HC,193
60,2,0.7515,0.0582,0.0006,0.2292,0.1311,10.6502,0,   NaN,0.0,10.7006,0.0089,5,5,CSminus2,HC,193
61,1,2.2415,0.0136,0.0002,0.0936,0.0478,10.5077,0,   NaN,0.0,10.5257,0.0,5,5,CSminus2,HC,193
62,1,4.4315,0.2332,0.0011,0.4323,0.6794,10.3585,1,3.6215,0.2208,10.3724,0.0602,5,5,CSplus2,HC,193
63,0,   NaN,0.0,0.0,0.0193,0.0392,10.3063,0,   NaN,0.0,10.3218,0.0,5,5,CSplus2,HC,193
64,3,1.6515,0.3688,0.002,0.8036,6.184,9.8946,1,3.4715,0.5164,10.1651,0.5164,5,5,CSminusUS2,HC,193
65,2,2.2215,0.3161,0.0025,1.0156,0.674,10.6384,1,1.6915,0.2393,10.7733,0.2166,5,5,CSplus2,HC,193
66,1,3.4515,0.1947,0.0018,0.7274,0.6481,10.6331,1,2.9715,0.1694,10.7044,0.1551,5,5,CSminus2,HC,193
67,0,   NaN,0.0,0.0,0.0021,0.03,10.4918,0,   NaN,0.0,10.5226,0.0,5,5,CSminus2,HC,193
68,0,   NaN,0.0,0.0,0.0,0.0294,10.506,0,   NaN,0.0,10.5409,0.0003,5,5,CSplus2,HC,193
69,2,1.9205,0.0493,0.0004,0.1608,0.2614,10.4549,1,3.0105,0.0159,10.5043,0.0159,5,5,CSminus2,HC,193
31,3,1.9065,0.1006,0.0008,0.3155,0.6401,4.9975,3,1.1665,0.1574,5.0629,0.0807,5,5,CSminusUS2,VPTSD,165
32,4,0.5955,0.2168,0.0018,0.7038,0.415,4.984,0,   NaN,0.0,5.146,0.1244,5,5,CSplus2,VPTSD,165
33,2,0.6855,0.029,0.0004,0.1705,0.0765,5.117,0,   NaN,0.0,5.2023,0.0,5,5,CSminus2,VPTSD,165
34,0,   NaN,0.0,0.0001,0.0333,0.029,5.0334,0,   NaN,0.0,5.0524,0.0001,5,5,CSplus2,VPTSD,165
35,2,3.1255,0.0345,0.0002,0.0955,0.6352,4.9121,2,3.3255,0.1487,4.9448,0.0777,5,5,CSminusUS2,VPTSD,165
36,3,0.6355,0.0489,0.0004,0.1707,0.0758,4.8634,0,   NaN,0.0,4.9211,0.0031,5,5,CSminus2,VPTSD,165
37,1,0.6855,0.0174,0.0002,0.061,0.0549,4.8004,0,   NaN,0.0,4.8188,0.0121,5,5,CSplus2,VPTSD,165
38,0,   NaN,0.0,0.0002,0.0625,0.0413,4.7391,0,   NaN,0.0,4.767,0.0002,5,5,CSminus2,VPTSD,165
39,2,1.6355,0.1121,0.001,0.3906,0.2734,4.8294,0,   NaN,0.0,4.9297,0.0684,5,5,CSminus2,VPTSD,165
40,3,1.0555,0.0558,0.0006,0.2269,0.0949,4.7379,0,   NaN,0.0,4.8188,0.0003,5,5,CSplus2,VPTSD,165
41,4,0.8055,0.2161,0.0019,0.7607,0.3884,5.205,0,   NaN,0.0,5.6243,0.0109,5,5,CSminus2,VPTSD,165
42,1,3.7955,0.0204,0.0001,0.0359,0.6693,5.2614,2,3.3455,0.1622,5.2782,0.0846,5,5,CSminusUS2,VPTSD,165
43,1,1.6655,0.0288,0.0004,0.164,0.0842,5.11,0,   NaN,0.0,5.1627,0.002,5,5,CSplus2,VPTSD,165
44,2,3.1355,0.0341,0.0001,0.024,0.7191,4.9802,2,3.2655,0.1843,4.9841,0.0926,5,5,CSminusUS2,VPTSD,165
45,1,0.5455,0.0232,0.0002,0.0909,0.1163,4.8937,0,   NaN,0.0,4.9259,0.018,5,5,CSminus2,VPTSD,165
46,0,   NaN,0.0,0.0002,0.0677,0.0284,4.8201,0,   NaN,0.0,4.8458,0.0,5,5,CSplus2,VPTSD,165
47,0,   NaN,0.0,0.0001,0.0359,0.0237,4.7116,0,   NaN,0.0,4.7214,0.0003,5,5,CSplus2,VPTSD,165
48,1,1.8555,0.0282,0.0003,0.1347,0.0695,4.6152,0,   NaN,0.0,4.648,0.0079,5,5,CSminus2,VPTSD,165
49,1,1.7855,0.0169,0.0004,0.1619,0.1158,4.7423,0,   NaN,0.0,4.8356,0.0018,5,5,CSplus2,VPTSD,165
50,1,3.8055,0.0268,0.0001,0.0548,0.7389,4.7237,2,3.3255,0.1787,4.7306,0.0927,5,5,CSminusUS2,VPTSD,165
51,0,   NaN,0.0,0.0001,0.0235,0.0283,4.6571,0,   NaN,0.0,4.6715,0.0003,5,5,CSminus2,VPTSD,165
52,0,   NaN,0.0,0.0001,0.0252,0.0321,4.5827,1,4.2255,0.0933,4.5892,0.0022,5,5,CSplus2,VPTSD,165
53,1,4.1145,0.0176,0.0001,0.0406,0.0659,4.5796,1,3.8945,0.0144,4.5887,0.0077,5,5,CSminus2,VPTSD,165
54,1,3.5845,0.0152,0.0002,0.0877,0.0524,4.5155,0,   NaN,0.0,4.5287,0.0058,5,5,CSminus2,VPTSD,165
55,1,1.9545,0.013,0.0001,0.0214,0.0479,4.4629,1,1.3545,0.0105,4.4733,0.0105,5,5,CSplus2,VPTSD,165
56,2,3.1345,0.0308,0.0,0.0,0.7956,4.5545,2,3.3145,0.2095,4.5798,0.1063,5,5,CSminusUS2,VPTSD,165
57,0,   NaN,0.0,0.0001,0.0228,0.0226,4.5424,0,   NaN,0.0,4.5569,0.0007,5,5,CSplus2,VPTSD,165
58,0,   NaN,0.0,0.0001,0.0482,0.0293,4.4682,0,   NaN,0.0,4.4827,0.0004,5,5,CSminus2,VPTSD,165
59,1,1.7245,0.0132,0.0002,0.0963,0.0611,4.4036,0,   NaN,0.0,4.4357,0.0035,5,5,CSplus2,VPTSD,165
60,0,   NaN,0.0,0.0,0.0134,0.0172,4.3463,0,   NaN,0.0,4.3505,0.0009,5,5,CSminus2,VPTSD,165
61,0,   NaN,0.0,0.0001,0.0213,0.0349,4.2783,0,   NaN,0.0,4.2822,0.0014,5,5,CSminus2,VPTSD,165
62,1,4.2745,0.0503,0.0003,0.1167,0.1288,4.2224,1,3.4345,0.0542,4.2301,0.025,5,5,CSplus2,VPTSD,165
63,0,   NaN,0.0,0.0001,0.053,0.0426,4.2227,0,   NaN,0.0,4.233,0.0079,5,5,CSplus2,VPTSD,165
64,2,3.1345,0.0424,0.0002,0.0708,0.8518,4.1675,2,3.3245,0.2162,4.1794,0.1098,5,5,CSminusUS2,VPTSD,165
65,4,1.1745,0.0721,0.0007,0.2782,0.1309,4.1689,0,   NaN,0.0,4.2302,0.0423,5,5,CSplus2,VPTSD,165
66,2,2.2045,0.0248,0.0003,0.1217,0.0501,4.1674,0,   NaN,0.0,4.1798,0.0145,5,5,CSminus2,VPTSD,165
67,0,   NaN,0.0,0.0002,0.0788,0.0483,4.1333,0,   NaN,0.0,4.1489,0.0084,5,5,CSminus2,VPTSD,165
68,0,   NaN,0.0,0.0,0.0166,0.0201,4.0879,0,   NaN,0.0,4.093,0.002,5,5,CSplus2,VPTSD,165
69,0,   NaN,0.0,0.0,0.0086,0.0089,4.0843,0,   NaN,0.0,4.0894,0.0001,5,5,CSminus2,VPTSD,165
31,1,1.2265,0.524,0.0053,2.1045,2.4421,7.1691,1,0.7065,0.5333,7.5109,0.5333,5,5,CSminusUS2,VPTSD,4
32,1,1.9945,0.3326,0.0058,2.3258,1.6821,7.6314,1,1.6445,0.4611,7.8271,0.3809,5,5,CSplus2,VPTSD,4
33,1,2.9245,0.3714,0.0047,1.8889,1.5925,7.3291,1,2.4145,0.4825,7.4438,0.3444,5,5,CSminus2,VPTSD,4
34,3,1.5895,0.875,0.0098,3.9371,1.893,7.2745,1,1.2095,1.8031,7.5424,0.7979,5,5,CSminusUS2,VPTSD,4
35,1,2.2435,0.0584,0.0004,0.1516,0.3664,7.4827,1,2.3935,0.0115,7.5261,0.0219,5,5,CSplus2,VPTSD,4
36,2,1.9535,0.3634,0.0039,1.5481,1.5019,7.0636,1,1.5135,0.2993,7.2884,0.3029,5,5,CSminus2,VPTSD,4
37,1,1.8635,0.5077,0.006,2.4063,2.0171,7.054,1,0.9235,0.487,7.3888,0.4895,5,5,CSplus2,VPTSD,4
38,1,2.0235,0.1502,0.0014,0.5514,0.7926,7.0401,1,1.7635,0.1061,7.1443,0.111,5,5,CSminus2,VPTSD,4
39,3,1.8535,1.315,0.0113,4.5312,2.3623,6.909,1,1.5135,1.5476,7.1464,0.9055,5,5,CSminus2,VPTSD,4
40,1,2.2435,0.3404,0.0071,2.8304,2.2227,7.1995,1,1.8835,0.9801,7.3628,0.467,5,5,CSplus2,VPTSD,4
41,2,3.3405,1.1965,0.0126,5.0307,2.163,7.256,1,1.2505,1.8684,7.5696,1.0527,5,5,CSminusUS2,VPTSD,4
42,1,4.3985,0.1354,0.0008,0.3352,0.5735,7.5196,1,4.2585,0.1961,7.5566,0.0241,5,5,CSminus2,VPTSD,4
43,1,2.1385,0.1758,0.0017,0.6911,0.8452,7.1648,1,1.9685,0.0963,7.3204,0.1111,5,5,CSplus2,VPTSD,4
44,2,1.5335,0.8059,0.0113,4.5205,2.0235,7.0004,2,1.1435,1.8907,7.4107,0.821,5,5,CSminusUS2,VPTSD,4
45,1,1.9475,0.1452,0.0015,0.6186,0.6006,7.3521,1,2.0475,0.0326,7.4908,0.0613,5,5,CSminus2,VPTSD,4
46,2,2.2175,0.6163,0.0066,2.6246,2.1191,7.0388,2,2.1175,0.5546,7.1786,0.5392,5,5,CSplus2,VPTSD,4
47,2,1.9175,0.4994,0.0054,2.1543,1.15,7.0002,1,1.7175,0.7784,7.1586,0.4371,5,5,CSplus2,VPTSD,4
48,1,3.3475,0.8531,0.0094,3.7684,1.8669,7.1472,1,1.8375,0.8646,7.4041,0.8292,5,5,CSminus2,VPTSD,4
49,1,2.1075,0.5607,0.005,1.9967,2.6454,7.2049,1,1.7375,0.5474,7.5096,0.5564,5,5,CSplus2,VPTSD,4
50,1,1.4925,0.1684,0.0014,0.5459,1.0468,7.2284,1,1.1925,0.1867,7.3234,0.1924,5,5,CSminusUS2,VPTSD,4
51,0,   NaN,0.0,0.0,0.0,0.1375,7.5127,0,   NaN,0.0,7.5452,0.0009,5,5,CSminus2,VPTSD,4
52,4,2.1005,0.4853,0.0052,2.09,1.1755,7.3083,1,1.7605,0.4066,7.5204,0.4091,5,5,CSplus2,VPTSD,4
53,4,0.8405,1.6675,0.0131,5.2259,2.3435,7.6287,1,1.4005,1.1332,8.1178,0.9093,5,5,CSminus2,VPTSD,4
54,0,   NaN,0.0,0.0,0.0007,0.0664,7.5322,0,   NaN,0.0,7.5454,0.0004,5,5,CSminus2,VPTSD,4
55,2,1.0705,0.345,0.0033,1.3309,1.2719,7.2371,1,1.0905,0.2865,7.4272,0.2963,5,5,CSplus2,VPTSD,4
56,1,1.4345,0.0727,0.0012,0.4872,1.3728,7.1036,3,1.2745,1.7758,7.1552,0.0762,5,5,CSminusUS2,VPTSD,4
57,1,2.2325,0.0573,0.0003,0.1182,0.3116,7.3854,0,   NaN,0.0,7.5162,0.0144,5,5,CSplus2,VPTSD,4
58,1,3.8125,0.7098,0.0063,2.5024,1.5644,7.1393,1,1.9925,0.713,7.2557,0.4681,5,5,CSminus2,VPTSD,4
59,2,2.0925,0.611,0.0078,3.134,1.7322,7.2949,1,1.5725,0.7516,7.5691,0.6077,5,5,CSplus2,VPTSD,4
60,2,2.2425,0.5591,0.0066,2.6312,1.3511,7.3049,2,1.8625,1.0136,7.5138,0.5546,5,5,CSminus2,VPTSD,4
61,1,1.4985,0.0551,0.0001,0.0394,0.3381,7.3033,2,1.5985,0.0317,7.3736,0.0361,5,5,CSminusUS2,VPTSD,4
62,1,1.9465,0.0257,0.0,0.0,1.3724,7.4181,0,   NaN,0.0,7.5476,0.001,5,5,CSplus2,VPTSD,4
63,2,0.7835,0.6912,0.0068,2.7172,2.3284,7.3568,1,0.5335,0.6087,7.7264,0.609,5,5,CSplus2,VPTSD,4
64,2,2.1935,0.7291,0.0077,3.0755,1.9305,7.3607,1,1.7535,0.653,7.5892,0.6581,5,5,CSminus2,VPTSD,4
65,3,2.1935,0.935,0.0086,3.4477,2.3944,7.3675,1,2.0735,1.2951,7.5368,0.7244,5,5,CSminus2,VPTSD,4
66,2,2.1335,0.6532,0.007,2.8,2.4314,7.6588,1,1.8535,0.5255,8.0492,0.5295,5,5,CSplus2,VPTSD,4
67,2,2.0835,0.9268,0.0107,4.2632,1.8992,7.8277,1,1.7235,1.0104,8.192,0.8949,5,5,CSminus2,VPTSD,4
68,1,1.8835,0.2342,0.0022,0.87,1.058,7.7733,1,1.4735,0.1721,7.9025,0.1865,5,5,CSplus2,VPTSD,4
69,2,2.0435,0.5303,0.0056,2.2388,1.366,7.5496,1,1.7135,0.4847,7.7241,0.4876,5,5,CSminus2,VPTSD,4
31,2,2.1145,0.1178,0.0007,0.284,0.6698,12.1039,4,1.3245,0.4068,12.1589,0.1934,5,5,CSminusUS2,VCC,103
32,1,2.2945,0.2198,0.0032,1.2902,0.9438,12.5089,1,1.4045,0.1519,12.8729,0.1519,5,5,CSplus2,VCC,103
33,2,2.7145,0.447,0.0052,2.0818,1.244,12.491,1,0.9045,0.3442,12.6271,0.3152,5,5,CSminus2,VCC,103
34,1,2.3435,0.1157,0.0015,0.5885,0.5738,12.4627,1,1.5335,0.1043,12.546,0.1043,5,5,CSplus2,VCC,103
35,2,2.1535,0.1031,0.0009,0.3734,0.5763,12.4155,3,1.3735,0.3002,12.4777,0.1598,5,5,CSminusUS2,VCC,103
36,1,2.6435,0.2159,0.0032,1.2837,0.9376,12.5939,1,1.7835,0.154,12.8658,0.154,5,5,CSminus2,VCC,103
37,1,2.2035,0.0618,0.0007,0.266,0.3156,12.54,1,1.4535,0.0502,12.5743,0.0509,5,5,CSplus2,VCC,103
38,1,3.1835,0.1998,0.0031,1.2317,0.6867,12.3604,1,1.4635,0.1793,12.4595,0.1793,5,5,CSminus2,VCC,103
39,1,2.3935,0.2482,0.0039,1.5671,0.9346,12.2673,1,1.3135,0.2371,12.395,0.2371,5,5,CSminus2,VCC,103
40,1,2.2235,0.1221,0.002,0.7903,0.5431,12.1819,1,1.2035,0.1076,12.265,0.1076,5,5,CSplus2,VCC,103
41,1,2.3135,0.3142,0.0048,1.9329,1.1911,12.0965,1,1.1635,0.3195,12.2679,0.3195,5,5,CSminus2,VCC,103
42,2,2.2935,0.0637,0.0004,0.1467,0.6511,12.0603,5,1.5835,0.2764,12.1227,0.1822,5,5,CSminusUS2,VCC,103
43,1,2.3635,0.0791,0.0013,0.5229,0.354,12.475,1,1.7135,0.0295,12.7435,0.0295,5,5,CSplus2,VCC,103
44,2,2.1535,0.2529,0.0031,1.252,1.0764,12.5124,3,1.2435,0.4358,12.6401,0.3142,5,5,CSminusUS2,VCC,103
45,1,2.8035,0.2286,0.0035,1.4194,0.9859,12.7036,1,1.9035,0.1655,13.0024,0.1655,5,5,CSminus2,VCC,103
46,2,2.2935,0.0561,0.0007,0.2855,0.1603,12.6484,1,1.6435,0.0165,12.6801,0.0175,5,5,CSplus2,VCC,103
47,2,3.3235,0.1543,0.0016,0.6443,0.305,12.4276,1,2.0935,0.0794,12.4649,0.0721,5,5,CSplus2,VCC,103
48,1,3.0325,0.1228,0.0018,0.7195,0.5403,12.2602,1,1.9525,0.105,12.3297,0.105,5,5,CSminus2,VCC,103
49,1,2.4435,0.0359,0.0005,0.2053,0.1583,12.1458,1,1.5735,0.0184,12.1672,0.0184,5,5,CSplus2,VCC,103
50,2,2.7925,0.1749,0.0021,0.8517,1.0627,12.0036,4,1.6725,0.3372,12.0651,0.2288,5,5,CSminusUS2,VCC,103
51,1,2.6125,0.069,0.0012,0.4679,0.2992,12.4232,1,2.0325,0.0176,12.6459,0.0176,5,5,CSminus2,VCC,103
52,1,2.2725,0.0605,0.0009,0.3536,0.2934,12.3311,1,1.5825,0.0434,12.3621,0.0434,5,5,CSplus2,VCC,103
53,0,   NaN,0.0,0.0001,0.034,0.0337,12.1613,0,   NaN,0.0,12.1771,0.0002,5,5,CSminus2,VCC,103
54,1,2.7425,0.1474,0.0023,0.9076,0.6002,12.0177,1,1.5225,0.1297,12.0847,0.1297,5,5,CSminus2,VCC,103
55,1,2.2525,0.1494,0.0023,0.9086,0.5524,11.9749,0,   NaN,0.0,12.0793,0.1477,5,5,CSplus2,VCC,103
56,2,2.6325,0.1566,0.0014,0.5577,1.0192,11.9994,4,1.4925,0.4277,12.0526,0.3185,5,5,CSminusUS2,VCC,103
57,1,2.0225,0.0674,0.0009,0.3595,0.3274,12.5351,1,1.5625,0.0222,12.7895,0.0222,5,5,CSplus2,VCC,103
58,1,2.9025,0.0625,0.001,0.3923,0.2441,12.4367,1,1.9825,0.0292,12.4654,0.0292,5,5,CSminus2,VCC,103
59,2,2.3725,0.0604,0.0007,0.2885,0.2149,12.2665,1,3.1225,0.0257,12.2947,0.0287,5,5,CSplus2,VCC,103
60,1,2.3125,0.1976,0.003,1.2146,0.8155,12.1501,1,1.4525,0.1918,12.2595,0.1918,5,5,CSminus2,VCC,103
61,1,2.8125,0.1338,0.0021,0.8213,0.5224,12.0953,1,1.7425,0.1208,12.1549,0.1208,5,5,CSminus2,VCC,103
62,1,2.2525,0.1302,0.0019,0.7583,0.603,12.0227,1,1.1525,0.1276,12.0952,0.1276,5,5,CSplus2,VCC,103
63,0,   NaN,0.0,0.0002,0.0644,0.0637,11.9419,0,   NaN,0.0,11.9574,0.0053,5,5,CSplus2,VCC,103
