,choice,value,risk,ambiguity,sub,catch
53,1.0,25,0.5,0.24,64,0.0
54,1.0,25,0.5,0.5,64,0.0
55,0.0,25,0.25,0.0,64,0.0
56,0.0,5,0.25,0.0,64,0.0
57,0.0,8,0.5,0.74,64,0.0
58,0.0,12,0.5,0.0,64,0.0
59,0.0,8,0.5,0.0,64,0.0
60,0.0,12,0.25,0.0,64,0.0
61,1.0,12,0.75,0.0,64,0.0
62,0.0,8,0.5,0.74,64,0.0
63,0.0,5,0.75,0.0,64,0.0
64,0.0,5,0.5,0.5,64,0.0
65,0.0,8,0.5,0.5,64,0.0
66,0.0,8,0.5,0.74,64,0.0
67,0.0,8,0.25,0.0,64,0.0
68,1.0,12,0.5,0.0,64,0.0
69,1.0,25,0.5,0.5,64,0.0
70,0.0,12,0.25,0.0,64,0.0
71,,8,0.5,0.5,64,0.0
72,0.0,25,0.5,0.5,64,0.0
73,0.0,12,0.25,0.0,64,0.0
74,1.0,25,0.75,0.0,64,0.0
75,0.0,8,0.75,0.0,64,0.0
76,0.0,12,0.5,0.74,64,0.0
77,0.0,8,0.5,0.0,64,0.0
78,0.0,8,0.5,0.5,64,0.0
79,1.0,25,0.5,0.74,64,0.0
80,0.0,5,0.5,0.5,64,0.0
81,0.0,8,0.5,0.74,64,0.0
82,1.0,25,0.25,0.0,64,0.0
83,,12,0.5,0.24,64,0.0
0,,5,0.25,0.0,65,0.0
1,,8,0.5,0.24,65,0.0
2,,12,0.25,0.0,65,0.0
3,,12,0.5,0.74,65,0.0
4,,8,0.5,0.74,65,0.0
5,,12,0.5,0.0,65,0.0
6,,25,0.5,0.74,65,0.0
7,,25,0.5,0.24,65,0.0
8,,25,0.5,0.74,65,0.0
9,,8,0.25,0.0,65,0.0
10,,25,0.5,0.0,65,0.0
11,,8,0.75,0.0,65,0.0
12,,25,0.75,0.0,65,0.0
13,,8,0.25,0.0,65,0.0
14,,12,0.5,0.0,65,0.0
15,,8,0.5,0.74,65,0.0
16,,25,0.5,0.0,65,0.0
17,,12,0.25,0.0,65,0.0
18,,12,0.5,0.5,65,0.0
19,,8,0.75,0.0,65,0.0
20,,12,0.5,0.5,65,0.0
21,,5,0.5,0.0,65,0.0
22,,8,0.5,0.5,65,0.0
23,,5,0.5,0.24,65,0.0
24,,8,0.5,0.0,65,0.0
25,,8,0.75,0.0,65,0.0
26,,12,0.75,0.0,65,0.0
27,,25,0.5,0.74,65,0.0
28,,25,0.25,0.0,65,0.0
29,,25,0.5,0.5,65,0.0
30,,5,0.25,0.0,65,0.0
31,,25,0.25,0.0,65,0.0
32,,25,0.5,0.5,65,0.0
33,,12,0.5,0.24,65,0.0
34,,25,0.5,0.74,65,0.0
35,,8,0.5,0.74,65,0.0
36,,25,0.25,0.0,65,0.0
37,,5,0.5,0.5,65,0.0
38,,8,0.5,0.5,65,0.0
39,,8,0.5,0.24,65,0.0
40,,12,0.5,0.74,65,0.0
41,,25,0.5,0.24,65,0.0
42,,5,0.25,0.0,65,0.0
43,,12,0.25,0.0,65,0.0
44,,25,0.75,0.0,65,0.0
45,,12,0.25,0.0,65,0.0
46,,8,0.25,0.0,65,0.0
47,,25,0.25,0.0,65,0.0
48,,25,0.5,0.0,65,0.0
49,,25,0.5,0.0,65,0.0
50,,25,0.5,0.5,65,0.0
51,,8,0.5,0.74,65,0.0
52,,8,0.5,0.24,65,0.0
53,,8,0.5,0.0,65,0.0
54,,12,0.5,0.74,65,0.0
55,,12,0.5,0.24,65,0.0
56,,12,0.5,0.74,65,0.0
57,,12,0.5,0.24,65,0.0
58,,8,0.5,0.5,65,0.0
59,,5,0.5,0.0,65,0.0
60,,8,0.5,0.0,65,0.0
61,,8,0.25,0.0,65,0.0
62,,25,0.75,0.0,65,0.0
63,,5,0.5,0.0,65,0.0
64,,12,0.5,0.0,65,0.0
65,,8,0.75,0.0,65,0.0
66,,8,0.5,0.0,65,0.0
67,,25,0.5,0.24,65,0.0
68,,25,0.5,0.24,65,0.0
69,,12,0.5,0.5,65,0.0
70,,8,0.5,0.24,65,0.0
71,,12,0.5,0.0,65,0.0
72,,5,0.75,0.0,65,0.0
73,,12,0.75,0.0,65,0.0
74,,12,0.75,0.0,65,0.0
75,,12,0.75,0.0,65,0.0
76,,25,0.75,0.0,65,0.0
77,,25,0.5,0.5,65,0.0
78,,5,0.5,0.5,65,0.0
79,,5,0.5,0.74,65,0.0
80,,8,0.5,0.5,65,0.0
81,,12,0.5,0.5,65,0.0
82,,5,0.25,0.0,65,0.0
83,,12,0.5,0.24,65,0.0
0,0.0,5,0.5,0.0,67,0.0
1,1.0,25,0.5,0.74,67,0.0
2,1.0,12,0.5,0.0,67,0.0
3,0.0,5,0.75,0.0,67,0.0
4,1.0,8,0.5,0.5,67,0.0
5,1.0,8,0.5,0.24,67,0.0
6,1.0,25,0.5,0.0,67,0.0
7,1.0,12,0.5,0.0,67,0.0
8,0.0,12,0.5,0.74,67,0.0
9,0.0,25,0.25,0.0,67,0.0
10,0.0,5,0.5,0.5,67,0.0
11,1.0,12,0.5,0.74,67,0.0
12,1.0,25,0.5,0.5,67,0.0
13,1.0,8,0.5,0.0,67,0.0
14,1.0,25,0.5,0.74,67,0.0
15,1.0,25,0.25,0.0,67,0.0
16,1.0,25,0.5,0.24,67,0.0
17,1.0,8,0.5,0.24,67,0.0
18,1.0,12,0.5,0.74,67,0.0
19,1.0,12,0.5,0.5,67,0.0
20,1.0,25,0.5,0.0,67,0.0
21,0.0,5,0.75,0.0,67,0.0
22,1.0,12,0.5,0.5,67,0.0
23,0.0,25,0.5,0.5,67,0.0
24,0.0,8,0.5,0.24,67,0.0
25,1.0,25,0.25,0.0,67,0.0
26,1.0,25,0.25,0.0,67,0.0
27,0.0,5,0.5,0.74,67,0.0
28,0.0,8,0.25,0.0,67,0.0
29,1.0,12,0.25,0.0,67,0.0
30,1.0,12,0.5,0.0,67,0.0
31,0.0,12,0.25,0.0,67,0.0
32,1.0,12,0.5,0.5,67,0.0
33,0.0,8,0.5,0.74,67,0.0
34,0.0,8,0.5,0.74,67,0.0
35,0.0,8,0.5,0.0,67,0.0
36,0.0,8,0.25,0.0,67,0.0
37,0.0,12,0.5,0.24,67,0.0
38,0.0,8,0.5,0.74,67,0.0
39,1.0,25,0.5,0.74,67,0.0
40,1.0,12,0.75,0.0,67,0.0
41,0.0,8,0.5,0.5,67,0.0
42,0.0,5,0.25,0.0,67,0.0
43,1.0,25,0.75,0.0,67,0.0
44,0.0,8,0.75,0.0,67,0.0
45,1.0,25,0.5,0.24,67,0.0
46,1.0,12,0.5,0.0,67,0.0
47,0.0,5,0.5,0.24,67,0.0
48,1.0,12,0.75,0.0,67,0.0
49,0.0,12,0.5,0.24,67,0.0
50,1.0,12,0.5,0.5,67,0.0
51,0.0,8,0.5,0.74,67,0.0
52,1.0,12,0.25,0.0,67,0.0
53,1.0,25,0.5,0.0,67,0.0
54,0.0,5,0.25,0.0,67,0.0
55,1.0,25,0.75,0.0,67,0.0
56,0.0,8,0.25,0.0,67,0.0
57,1.0,12,0.5,0.24,67,0.0
58,0.0,5,0.5,0.5,67,0.0
59,0.0,8,0.5,0.5,67,0.0
60,1.0,8,0.75,0.0,67,0.0
61,0.0,8,0.25,0.0,67,0.0
62,1.0,25,0.5,0.5,67,0.0
63,0.0,5,0.75,0.0,67,0.0
64,1.0,12,0.75,0.0,67,0.0
65,0.0,8,0.75,0.0,67,0.0
66,0.0,8,0.5,0.5,67,0.0
67,0.0,5,0.25,0.0,67,0.0
68,1.0,12,0.75,0.0,67,0.0
69,1.0,12,0.25,0.0,67,0.0
70,1.0,25,0.5,0.74,67,0.0
71,0.0,8,0.75,0.0,67,0.0
72,1.0,25,0.5,0.24,67,0.0
73,1.0,25,0.5,0.24,67,0.0
74,0.0,8,0.5,0.0,67,0.0
75,1.0,25,0.5,0.0,67,0.0
76,0.0,8,0.5,0.24,67,0.0
77,0.0,8,0.5,0.0,67,0.0
78,1.0,25,0.5,0.5,67,0.0
79,1.0,25,0.75,0.0,67,0.0
80,0.0,5,0.5,0.0,67,0.0
81,1.0,25,0.75,0.0,67,0.0
82,0.0,12,0.5,0.74,67,0.0
83,1.0,12,0.5,0.24,67,0.0
0,0.0,5,0.25,0.0,68,0.0
1,1.0,25,0.5,0.0,68,0.0
2,1.0,25,0.5,0.0,68,0.0
3,0.0,8,0.5,0.74,68,0.0
4,1.0,12,0.5,0.24,68,0.0
5,1.0,8,0.5,0.24,68,0.0
6,0.0,8,0.5,0.5,68,0.0
7,1.0,12,0.5,0.24,68,0.0
8,0.0,8,0.5,0.24,68,0.0
9,1.0,25,0.75,0.0,68,0.0
10,0.0,8,0.25,0.0,68,0.0
11,1.0,25,0.5,0.0,68,0.0
12,1.0,12,0.5,0.0,68,0.0
13,1.0,25,0.5,0.74,68,0.0
14,1.0,12,0.5,0.5,68,0.0
15,1.0,25,0.75,0.0,68,0.0
16,1.0,25,0.5,0.5,68,0.0
17,0.0,12,0.25,0.0,68,0.0
18,1.0,12,0.5,0.74,68,0.0
19,1.0,12,0.75,0.0,68,0.0
20,1.0,25,0.5,0.5,68,0.0
21,0.0,5,0.25,0.0,68,0.0
22,1.0,8,0.75,0.0,68,0.0
23,1.0,12,0.5,0.74,68,0.0
24,1.0,25,0.5,0.0,68,0.0
25,1.0,12,0.75,0.0,68,0.0
26,1.0,25,0.5,0.24,68,0.0
27,1.0,25,0.5,0.5,68,0.0
28,0.0,8,0.5,0.24,68,0.0
29,0.0,5,0.25,0.0,68,0.0
30,1.0,12,0.25,0.0,68,0.0
31,1.0,25,0.75,0.0,68,0.0
32,1.0,12,0.5,0.0,68,0.0
33,1.0,8,0.75,0.0,68,0.0
34,1.0,25,0.25,0.0,68,0.0
35,0.0,5,0.75,0.0,68,0.0
36,0.0,8,0.5,0.74,68,0.0
37,0.0,8,0.5,0.24,68,0.0
38,0.0,8,0.5,0.0,68,0.0
39,0.0,8,0.5,0.5,68,0.0
40,0.0,8,0.5,0.74,68,0.0
41,1.0,12,0.5,0.5,68,0.0
42,0.0,5,0.25,0.0,68,0.0
43,0.0,8,0.25,0.0,68,0.0
44,1.0,12,0.5,0.0,68,0.0
45,1.0,25,0.75,0.0,68,0.0
46,1.0,12,0.5,0.0,68,0.0
47,1.0,12,0.75,0.0,68,0.0
48,1.0,25,0.5,0.24,68,0.0
49,1.0,12,0.5,0.74,68,0.0
50,1.0,25,0.25,0.0,68,0.0
51,0.0,8,0.5,0.0,68,0.0
52,1.0,12,0.25,0.0,68,0.0
53,0.0,5,0.5,0.24,68,0.0
54,0.0,8,0.5,0.0,68,0.0
55,1.0,25,0.5,0.24,68,0.0
56,1.0,12,0.5,0.24,68,0.0
57,0.0,5,0.5,0.74,68,0.0
58,1.0,25,0.5,0.5,68,0.0
59,1.0,25,0.25,0.0,68,0.0
60,0.0,8,0.5,0.5,68,0.0
61,1.0,25,0.5,0.74,68,0.0
62,1.0,12,0.5,0.5,68,0.0
63,0.0,5,0.75,0.0,68,0.0
64,1.0,25,0.5,0.74,68,0.0
65,0.0,8,0.5,0.0,68,0.0
66,0.0,12,0.25,0.0,68,0.0
67,0.0,8,0.25,0.0,68,0.0
68,1.0,8,0.75,0.0,68,0.0
69,1.0,25,0.5,0.74,68,0.0
70,0.0,5,0.5,0.5,68,0.0
71,1.0,25,0.25,0.0,68,0.0
72,1.0,12,0.75,0.0,68,0.0
73,1.0,12,0.5,0.24,68,0.0
74,0.0,8,0.5,0.74,68,0.0
75,1.0,12,0.5,0.5,68,0.0
76,0.0,8,0.25,0.0,68,0.0
77,0.0,5,0.25,0.0,68,0.0
78,0.0,5,0.5,0.5,68,0.0
79,0.0,12,0.5,0.74,68,0.0
80,0.0,5,0.5,0.0,68,0.0
81,1.0,8,0.75,0.0,68,0.0
82,0.0,8,0.5,0.5,68,0.0
83,1.0,25,0.5,0.24,68,0.0
